timestamp	light	rgb	motion	temp	press
2019-03-29T12:23:26.916773	399.000000	84,95,77	0.0240478515625,-0.02813720703125,1.03594970703125	34.713685	83234.501279
2019-03-29T12:23:27.937892	397.000000	84,95,77	0.0208740234375,-0.02886962890625,1.056640625	34.714608	83234.461425
2019-03-29T12:23:28.959012	397.000000	84,95,77	0.02276611328125,-0.03173828125,1.03472900390625	34.716146	83234.503594
2019-03-29T12:23:29.980176	398.000000	84,95,77	0.02117919921875,-0.0301513671875,1.043701171875	34.719839	83234.344173
2019-03-29T12:23:31.001299	397.000000	84,95,77	0.0220947265625,-0.02960205078125,1.041748046875	34.720762	83234.467206
2019-03-29T12:23:32.022441	400.000000	84,94,77	0.022216796875,-0.0284423828125,1.04296875	34.715839	83234.462582
2019-03-29T12:23:33.043577	398.000000	84,95,77	0.021728515625,-0.03125,1.04376220703125	34.711223	83234.336074
2019-03-29T12:23:34.064676	398.000000	84,94,77	0.0206298828125,-0.0303955078125,1.04095458984375	34.708761	83233.845096
2019-03-29T12:23:35.085898	398.000000	84,95,77	0.02197265625,-0.029541015625,1.04156494140625	34.705068	83233.515846
2019-03-29T12:23:36.107042	396.000000	84,95,77	0.02374267578125,-0.0286865234375,1.04241943359375	34.699836	83233.470191
2019-03-29T12:23:37.128186	396.000000	85,95,77	0.0238037109375,-0.028076171875,1.0181884765625	34.693989	83233.342505
2019-03-29T12:23:38.149334	396.000000	85,95,77	0.0234375,-0.03192138671875,1.046875	34.690912	83233.421034
2019-03-29T12:23:39.170445	396.000000	85,95,77	0.0230712890625,-0.03289794921875,1.0479736328125	34.690297	83233.176128
2019-03-29T12:23:40.191585	396.000000	85,95,77	0.02056884765625,-0.0235595703125,1.0384521484375	34.686912	83232.887880
2019-03-29T12:23:41.212722	396.000000	85,95,77	0.02398681640625,-0.028564453125,1.04449462890625	34.678910	83233.124608
2019-03-29T12:23:42.233969	397.000000	84,95,77	0.02105712890625,-0.02960205078125,1.03643798828125	34.673679	83233.567545
2019-03-29T12:23:43.255111	398.000000	84,95,77	0.020751953125,-0.02960205078125,1.0400390625	34.665985	83233.845236
2019-03-29T12:23:44.276664	397.000000	84,95,77	0.02142333984375,-0.03082275390625,1.0408935546875	34.650906	83233.952935
2019-03-29T12:23:45.297822	399.000000	85,95,77	0.02423095703125,-0.0303955078125,1.04095458984375	34.631211	83234.259669
2019-03-29T12:23:46.320352	397.000000	84,95,77	0.02001953125,-0.02740478515625,1.041015625	34.609670	83234.320156
2019-03-29T12:23:47.341964	397.000000	84,95,77	0.02069091796875,-0.02789306640625,1.04180908203125	34.586590	83234.338253
2019-03-29T12:23:48.363024	398.000000	84,95,77	0.0242919921875,-0.02838134765625,1.04290771484375	34.562586	83234.395961
2019-03-29T12:23:49.384165	398.000000	84,94,77	0.02227783203125,-0.02783203125,1.0625	34.535506	83234.531808
2019-03-29T12:23:50.405269	396.000000	85,95,77	0.02960205078125,-0.03076171875,1.03076171875	34.507809	83234.585351
2019-03-29T12:23:51.426420	396.000000	85,95,77	0.02484130859375,-0.02935791015625,1.0374755859375	34.480113	83234.638626
2019-03-29T12:23:52.447570	396.000000	85,95,77	0.0234375,-0.0291748046875,1.0416259765625	34.454879	83234.531347
2019-03-29T12:23:53.468659	396.000000	85,95,77	0.0242919921875,-0.0269775390625,1.03778076171875	34.434569	83234.754595
2019-03-29T12:23:54.489707	395.000000	84,95,77	0.02301025390625,-0.02435302734375,1.03778076171875	34.412719	83234.446947
2019-03-29T12:23:55.510843	396.000000	85,95,77	0.0257568359375,-0.0294189453125,1.04547119140625	34.395486	83234.591719
2019-03-29T12:23:56.531926	396.000000	85,95,77	0.02349853515625,-0.03173828125,1.04278564453125	34.385331	83234.540341
2019-03-29T12:23:57.553077	396.000000	85,95,77	0.02294921875,-0.02984619140625,1.042724609375	34.381946	83234.414672
2019-03-29T12:23:58.574108	398.000000	84,94,77	0.02142333984375,-0.02880859375,1.04278564453125	34.382561	83234.496722
2019-03-29T12:23:59.594874	396.000000	85,95,77	0.023681640625,-0.0311279296875,1.0418701171875	34.384100	83234.539044
2019-03-29T12:24:00.616011	396.000000	85,95,77	0.02069091796875,-0.02978515625,1.04010009765625	34.386870	83234.582662
2019-03-29T12:24:01.637171	397.000000	84,95,77	0.0225830078125,-0.03094482421875,1.041748046875	34.391486	83234.709621
2019-03-29T12:24:02.658303	398.000000	84,95,77	0.02191162109375,-0.02923583984375,1.0389404296875	34.396717	83234.593011
2019-03-29T12:24:03.679448	398.000000	84,95,77	0.024169921875,-0.01605224609375,1.03924560546875	34.402256	83234.517414
2019-03-29T12:24:04.700589	398.000000	84,95,77	0.02435302734375,-0.03021240234375,1.05535888671875	34.408719	83234.564877
2019-03-29T12:24:05.721726	399.000000	85,95,77	0.02618408203125,-0.0242919921875,1.03802490234375	34.415797	83234.694374
2019-03-29T12:24:06.742864	399.000000	85,95,77	0.0186767578125,-0.0313720703125,1.0418701171875	34.421644	83234.659763
2019-03-29T12:24:07.764052	399.000000	85,95,77	0.021240234375,-0.02935791015625,1.04693603515625	34.426875	83234.543093
2019-03-29T12:24:08.785147	399.000000	85,95,77	0.026611328125,-0.0301513671875,1.031982421875	34.429029	83234.830256
2019-03-29T12:24:09.806293	399.000000	85,95,77	0.021240234375,-0.03021240234375,1.03656005859375	34.434261	83234.713572
2019-03-29T12:24:10.827427	401.000000	84,95,77	0.02362060546875,-0.028076171875,1.0413818359375	34.440108	83235.004558
2019-03-29T12:24:11.848578	399.000000	85,95,77	0.022216796875,-0.0299072265625,1.0426025390625	34.446262	83234.685284
2019-03-29T12:24:12.869727	399.000000	85,95,77	0.021240234375,-0.0311279296875,1.04266357421875	34.449955	83234.689095
2019-03-29T12:24:13.890854	400.000000	84,94,77	0.02392578125,-0.02984619140625,1.04376220703125	34.455495	83234.776213
2019-03-29T12:24:14.911993	399.000000	85,95,77	0.0216064453125,-0.0308837890625,1.04058837890625	34.462572	83234.905608
2019-03-29T12:24:15.933080	399.000000	85,95,77	0.0206298828125,-0.031005859375,1.0418701171875	34.468727	83234.911924
2019-03-29T12:24:16.954217	399.000000	85,95,77	0.02288818359375,-0.0303955078125,1.04144287109375	34.470881	83235.036251
2019-03-29T12:24:17.975357	399.000000	85,95,77	0.02337646484375,-0.02947998046875,1.05706787109375	34.472420	83234.752881
2019-03-29T12:24:18.996551	399.000000	85,95,77	0.02398681640625,-0.03155517578125,1.04522705078125	34.475497	83234.837443
2019-03-29T12:24:20.017692	399.000000	85,95,77	0.0218505859375,-0.03033447265625,1.04193115234375	34.479190	83234.515562
2019-03-29T12:24:21.038884	399.000000	85,95,77	0.02081298828125,-0.03082275390625,1.037841796875	34.481037	83234.110377
2019-03-29T12:24:22.060033	399.000000	85,95,77	0.0223388671875,-0.02825927734375,1.0462646484375	34.485345	83233.870523
2019-03-29T12:24:23.081473	399.000000	85,95,77	0.0238037109375,-0.0340576171875,1.04376220703125	34.491192	83233.672930
2019-03-29T12:24:24.102636	400.000000	84,94,77	0.023681640625,-0.0306396484375,1.03912353515625	34.498270	83233.476569
2019-03-29T12:24:25.123784	399.000000	85,95,77	0.02215576171875,-0.029296875,1.041748046875	34.506271	83233.566078
2019-03-29T12:24:26.144920	399.000000	85,95,77	0.0220947265625,-0.0296630859375,1.04205322265625	34.514580	83233.533751
2019-03-29T12:24:27.166068	399.000000	85,95,77	0.02276611328125,-0.02899169921875,1.040771484375	34.523504	83233.420598
2019-03-29T12:24:28.187219	399.000000	85,95,77	0.02349853515625,-0.0299072265625,1.0443115234375	34.532428	83233.795938
2019-03-29T12:24:29.208381	400.000000	84,95,77	0.022705078125,-0.02923583984375,1.0428466796875	34.539506	83233.925151
2019-03-29T12:24:30.229504	401.000000	84,95,77	0.0233154296875,-0.03057861328125,1.0394287109375	34.545353	83233.890277
2019-03-29T12:24:31.250656	400.000000	84,95,77	0.02178955078125,-0.03076171875,1.02947998046875	34.550892	83233.977219
2019-03-29T12:24:32.271788	400.000000	84,94,77	0.02203369140625,-0.028076171875,1.02191162109375	34.554585	83233.980894
2019-03-29T12:24:33.292941	400.000000	84,95,77	0.02423095703125,-0.02471923828125,1.03192138671875	34.558278	83234.147411
2019-03-29T12:24:34.314092	400.000000	84,95,77	0.01953125,-0.02960205078125,1.054443359375	34.562894	83234.111280
2019-03-29T12:24:35.335262	400.000000	84,94,77	0.01806640625,-0.02825927734375,1.0382080078125	34.565971	83234.195756
2019-03-29T12:24:36.356402	400.000000	84,94,77	0.01898193359375,-0.02984619140625,1.04083251953125	34.568433	83234.035343
2019-03-29T12:24:37.377563	401.000000	84,95,77	0.02288818359375,-0.03228759765625,1.03643798828125	34.569972	83234.077578
2019-03-29T12:24:38.398695	400.000000	84,94,77	0.0223388671875,-0.02996826171875,1.04095458984375	34.571203	83233.915944
2019-03-29T12:24:39.419848	400.000000	84,94,77	0.02288818359375,-0.02923583984375,1.0430908203125	34.572434	83233.917161
2019-03-29T12:24:40.440983	400.000000	84,95,77	0.022705078125,-0.02947998046875,1.04278564453125	34.574588	83233.878576
2019-03-29T12:24:41.462108	400.000000	84,94,77	0.02325439453125,-0.031494140625,1.04315185546875	34.576742	83233.514283
2019-03-29T12:24:42.483230	401.000000	84,95,77	0.0225830078125,-0.0289306640625,1.041015625	34.575203	83233.309200
2019-03-29T12:24:43.504410	397.000000	84,95,77	0.020751953125,-0.02996826171875,1.043212890625	34.572126	83233.550441
2019-03-29T12:24:44.525539	397.000000	84,95,77	0.02276611328125,-0.0322265625,1.02001953125	34.568126	83233.342924
2019-03-29T12:24:45.546748	397.000000	84,95,77	0.0234375,-0.02801513671875,1.02484130859375	34.564740	83233.543137
2019-03-29T12:24:46.567887	397.000000	84,95,77	0.026123046875,-0.03271484375,1.0430908203125	34.563202	83233.500901
2019-03-29T12:24:47.589027	396.000000	85,95,77	0.02545166015625,-0.0316162109375,1.04046630859375	34.563202	83233.500901
2019-03-29T12:24:48.610282	397.000000	84,95,77	0.019287109375,-0.0283203125,1.0341796875	34.562279	83233.377850
2019-03-29T12:24:49.631442	397.000000	84,95,77	0.0211181640625,-0.030029296875,1.03802490234375	34.561355	83233.417647
2019-03-29T12:24:50.652613	399.000000	85,95,77	0.02593994140625,-0.03173828125,1.0455322265625	34.560124	83233.579275
2019-03-29T12:24:51.673769	398.000000	84,95,77	0.02294921875,-0.02996826171875,1.0400390625	34.559509	83233.334392
2019-03-29T12:24:52.694891	398.000000	84,95,77	0.0206298828125,-0.02923583984375,1.04241943359375	34.559509	83233.334392
2019-03-29T12:24:53.716044	399.000000	84,95,77	0.02215576171875,-0.03076171875,1.042236328125	34.560124	83233.253578
2019-03-29T12:24:54.737169	399.000000	85,95,77	0.0216064453125,-0.0294189453125,1.040283203125	34.560740	83233.172764
2019-03-29T12:24:55.758308	398.000000	84,95,77	0.02349853515625,-0.02947998046875,1.0413818359375	34.561663	83232.970118
2019-03-29T12:24:56.779486	396.000000	85,95,77	0.0216064453125,-0.03094482421875,1.04107666015625	34.561971	83233.336833
2019-03-29T12:24:57.800685	397.000000	84,95,77	0.02032470703125,-0.0313720703125,1.041259765625	34.562894	83233.297035
2019-03-29T12:24:58.821824	398.000000	84,95,77	0.022705078125,-0.03021240234375,1.0411376953125	34.565048	83233.258455
2019-03-29T12:24:59.842928	398.000000	84,95,77	0.0218505859375,-0.02520751953125,1.0313720703125	34.566279	83233.422523
2019-03-29T12:25:00.864084	398.000000	84,95,77	0.022216796875,-0.031005859375,1.0450439453125	34.566279	83233.422523
2019-03-29T12:25:01.885231	397.000000	84,95,77	0.02154541015625,-0.03082275390625,1.05462646484375	34.566895	83233.504557
2019-03-29T12:25:02.906350	397.000000	84,95,77	0.031005859375,-0.0303955078125,1.03729248046875	34.568126	83233.342924
2019-03-29T12:25:03.927481	398.000000	85,95,77	0.03228759765625,-0.02947998046875,1.0447998046875	34.568126	83233.505775
2019-03-29T12:25:04.948613	396.000000	85,95,77	0.0206298828125,-0.03033447265625,1.03717041015625	34.568741	83233.587808
2019-03-29T12:25:05.969741	397.000000	84,95,77	0.023681640625,-0.0291748046875,1.03759765625	34.570280	83233.630042
2019-03-29T12:25:06.990863	397.000000	84,95,77	0.02252197265625,-0.02935791015625,1.0408935546875	34.572434	83233.428606
2019-03-29T12:25:08.012020	397.000000	84,95,77	0.02337646484375,-0.0296630859375,1.042724609375	34.574588	83233.227167
2019-03-29T12:25:09.033181	397.000000	84,95,77	0.02197265625,-0.02947998046875,1.04046630859375	34.575819	83233.228381
2019-03-29T12:25:10.054336	397.000000	84,95,77	0.021240234375,-0.030517578125,1.04083251953125	34.574896	83233.431036
2019-03-29T12:25:11.075479	397.000000	84,95,77	0.022216796875,-0.02960205078125,1.04278564453125	34.571511	83233.468407
2019-03-29T12:25:12.096632	397.000000	84,95,77	0.02386474609375,-0.029541015625,1.04205322265625	34.569049	83233.465975
2019-03-29T12:25:13.117755	398.000000	84,95,77	0.02362060546875,-0.02911376953125,1.0428466796875	34.567202	83233.382724
2019-03-29T12:25:14.138936	398.000000	84,95,77	0.0225830078125,-0.02960205078125,1.0335693359375	34.568741	83233.424958
2019-03-29T12:25:15.160063	398.000000	84,95,77	0.0225830078125,-0.01593017578125,1.04071044921875	34.571511	83233.468407
2019-03-29T12:25:16.181215	400.000000	84,95,77	0.0284423828125,-0.0286865234375,1.0394287109375	34.572742	83233.143920
2019-03-29T12:25:17.202399	400.000000	84,94,77	0.0181884765625,-0.0313720703125,1.043212890625	34.573973	83232.982282
2019-03-29T12:25:18.223550	398.000000	84,95,77	0.02349853515625,-0.032958984375,1.05303955078125	34.574896	83233.106545
2019-03-29T12:25:19.244690	398.000000	84,95,77	0.0126953125,-0.0301513671875,1.038818359375	34.578589	83233.108970
2019-03-29T12:25:20.265911	398.000000	84,95,77	0.02294921875,-0.03271484375,1.04620361328125	34.580743	83233.070377
2019-03-29T12:25:21.287032	398.000000	84,95,77	0.0230712890625,-0.03192138671875,1.04046630859375	34.581974	83232.908734
2019-03-29T12:25:22.308173	398.000000	84,95,77	0.0213623046875,-0.030029296875,1.04296875	34.582281	83232.786896
2019-03-29T12:25:23.329322	398.000000	85,95,77	0.0206298828125,-0.0303955078125,1.0408935546875	34.582897	83233.031783
2019-03-29T12:25:24.350477	398.000000	85,95,77	0.02069091796875,-0.03021240234375,1.03955078125	34.581050	83232.948540
2019-03-29T12:25:25.371657	398.000000	84,95,77	0.02142333984375,-0.03045654296875,1.040283203125	34.577973	83233.026938
2019-03-29T12:25:26.392785	398.000000	84,95,77	0.02197265625,-0.0281982421875,1.0423583984375	34.573665	83232.941266
2019-03-29T12:25:27.413900	398.000000	84,95,76	0.0238037109375,-0.02838134765625,1.041015625	34.571203	83233.101688
2019-03-29T12:25:28.435025	398.000000	84,95,77	0.0230712890625,-0.03240966796875,1.0460205078125	34.568433	83233.221090
2019-03-29T12:25:29.456106	401.000000	84,95,77	0.02227783203125,-0.02838134765625,1.04437255859375	34.562279	83233.215001
2019-03-29T12:25:30.477242	402.000000	84,95,77	0.02923583984375,-0.0313720703125,1.037353515625	34.557047	83233.331950
2019-03-29T12:25:31.498344	402.000000	84,95,77	0.025390625,-0.031005859375,1.02130126953125	34.554585	83233.329506
2019-03-29T12:25:32.519492	402.000000	84,95,77	0.0247802734375,-0.0316162109375,1.048828125	34.552123	83233.489906
2019-03-29T12:25:33.540655	402.000000	84,95,77	0.026123046875,-0.03076171875,1.04534912109375	34.549661	83233.650302
2019-03-29T12:25:34.562144	402.000000	84,95,77	0.02044677734375,-0.0260009765625,1.043701171875	34.548123	83233.608059
2019-03-29T12:25:35.583291	402.000000	84,95,77	0.01947021484375,-0.0303955078125,1.0430908203125	34.547200	83233.485005
2019-03-29T12:25:36.604496	403.000000	84,95,77	0.0218505859375,-0.02911376953125,1.04071044921875	34.543507	83233.481325
2019-03-29T12:25:37.625636	403.000000	84,95,77	0.02215576171875,-0.031005859375,1.0404052734375	34.540737	83233.437850
2019-03-29T12:25:38.646820	402.000000	84,95,77	0.02215576171875,-0.02996826171875,1.04150390625	34.540122	83233.518658
2019-03-29T12:25:39.667954	402.000000	84,95,77	0.0235595703125,-0.02923583984375,1.0419921875	34.541660	83233.398061
2019-03-29T12:25:40.689108	402.000000	84,95,77	0.0228271484375,-0.02764892578125,1.0498046875	34.546892	83233.769678
2019-03-29T12:25:41.710243	402.000000	84,95,77	0.024658203125,-0.0303955078125,1.05584716796875	34.550892	83233.814373
2019-03-29T12:25:42.731395	404.000000	84,95,77	0.02569580078125,-0.028076171875,1.0335693359375	34.552123	83233.815598
2019-03-29T12:25:43.752519	402.000000	84,95,77	0.02374267578125,-0.0272216796875,1.0218505859375	34.551508	83233.896409
2019-03-29T12:25:44.773687	402.000000	84,95,77	0.0245361328125,-0.0283203125,1.04217529296875	34.545661	83233.768451
2019-03-29T12:25:45.794823	402.000000	84,95,77	0.02691650390625,-0.029296875,1.0379638671875	34.539506	83233.762308
2019-03-29T12:25:46.816028	402.000000	84,95,77	0.023681640625,-0.02899169921875,1.03680419921875	34.534582	83233.757384
2019-03-29T12:25:47.837167	402.000000	84,95,77	0.02117919921875,-0.02886962890625,1.04052734375	34.528428	83233.751218
2019-03-29T12:25:48.858318	402.000000	84,95,77	0.02301025390625,-0.030517578125,1.04217529296875	34.520734	83233.702782
2019-03-29T12:25:49.879434	402.000000	84,95,77	0.0233154296875,-0.02935791015625,1.04144287109375	34.512733	83233.450472
2019-03-29T12:25:50.900533	403.000000	84,94,77	0.0205078125,-0.02978515625,1.04107666015625	34.508117	83233.323690
2019-03-29T12:25:51.921694	402.000000	84,95,77	0.02154541015625,-0.0302734375,1.04052734375	34.506886	83233.159613
2019-03-29T12:25:52.942836	403.000000	84,95,77	0.02374267578125,-0.02947998046875,1.04205322265625	34.504117	83232.953274
2019-03-29T12:25:53.963963	403.000000	84,95,77	0.02203369140625,-0.0291748046875,1.04595947265625	34.501962	83232.991806
2019-03-29T12:25:54.985098	402.000000	84,95,77	0.02105712890625,-0.02490234375,1.0452880859375	34.501655	83233.113620
2019-03-29T12:25:56.006231	404.000000	84,95,77	0.01837158203125,-0.03253173828125,1.03765869140625	34.501655	83233.113620
2019-03-29T12:25:57.027423	402.000000	84,95,77	0.02008056640625,-0.0347900390625,1.04632568359375	34.502886	83232.952031
2019-03-29T12:25:58.048497	402.000000	84,95,77	0.02655029296875,-0.03277587890625,1.03912353515625	34.504424	83232.994293
2019-03-29T12:25:59.069693	402.000000	84,95,77	0.0130615234375,-0.02862548828125,1.04229736328125	34.505040	83232.913498
2019-03-29T12:26:00.090839	402.000000	84,95,77	0.022216796875,-0.026123046875,1.03900146484375	34.504732	83233.035313
2019-03-29T12:26:01.111996	402.000000	84,95,77	0.02166748046875,-0.030029296875,1.0421142578125	34.504732	83233.198147
2019-03-29T12:26:02.133131	402.000000	84,95,77	0.0208740234375,-0.03143310546875,1.04156494140625	34.503193	83233.155884
2019-03-29T12:26:03.154272	402.000000	84,95,77	0.02392578125,-0.02935791015625,1.041259765625	34.502886	83233.114864
2019-03-29T12:26:04.175406	402.000000	84,95,77	0.02203369140625,-0.03125,1.04339599609375	34.501347	83232.746934
2019-03-29T12:26:05.196511	402.000000	84,95,77	0.023193359375,-0.0306396484375,1.04119873046875	34.500116	83232.745690
2019-03-29T12:26:06.217641	402.000000	84,95,77	0.021728515625,-0.03167724609375,1.04193115234375	34.498885	83232.744445
2019-03-29T12:26:07.238881	402.000000	84,95,77	0.0220947265625,-0.0296630859375,1.04168701171875	34.498270	83232.825239
2019-03-29T12:26:08.260025	402.000000	84,95,77	0.02203369140625,-0.0283203125,1.041748046875	34.498270	83232.988071
2019-03-29T12:26:09.281176	404.000000	84,95,77	0.0284423828125,-0.0296630859375,1.0498046875	34.499808	83233.030336
2019-03-29T12:26:10.302385	402.000000	84,95,77	0.01812744140625,-0.0325927734375,1.0443115234375	34.502578	83232.748178
2019-03-29T12:26:11.323543	402.000000	84,95,77	0.0264892578125,-0.02838134765625,1.0267333984375	34.505348	83232.791683
2019-03-29T12:26:12.344690	402.000000	84,95,77	0.0189208984375,-0.0267333984375,1.033203125	34.507502	83232.915982
2019-03-29T12:26:13.365950	402.000000	84,95,77	0.0245361328125,-0.03021240234375,1.03619384765625	34.509656	83233.040281
2019-03-29T12:26:14.387095	402.000000	84,95,77	0.0234375,-0.03070068359375,1.04034423828125	34.511810	83232.838907
2019-03-29T12:26:15.408232	402.000000	84,95,77	0.02325439453125,-0.03021240234375,1.043701171875	34.514580	83232.719568
2019-03-29T12:26:16.429363	402.000000	84,95,77	0.02191162109375,-0.029052734375,1.04119873046875	34.517042	83232.722043
2019-03-29T12:26:17.450493	402.000000	84,95,77	0.0228271484375,-0.03070068359375,1.04266357421875	34.520427	83232.196220
2019-03-29T12:26:18.471620	403.000000	84,94,77	0.02288818359375,-0.02960205078125,1.0421142578125	34.523504	83232.117886
2019-03-29T12:26:19.492746	402.000000	84,95,77	0.0213623046875,-0.02911376953125,1.0406494140625	34.525966	83231.957512
2019-03-29T12:26:20.513860	402.000000	84,95,77	0.021728515625,-0.03045654296875,1.0418701171875	34.527197	83231.958744
2019-03-29T12:26:21.534995	402.000000	84,95,77	0.02264404296875,-0.01849365234375,1.041259765625	34.529659	83232.124047
2019-03-29T12:26:22.556135	405.000000	84,95,77	0.02459716796875,-0.03778076171875,1.052734375	34.533351	83232.127737
2019-03-29T12:26:23.577326	403.000000	84,95,77	0.02728271484375,-0.03302001953125,1.04339599609375	34.537044	83232.294265
2019-03-29T12:26:24.598462	402.000000	84,95,77	0.0355224609375,-0.0313720703125,1.03338623046875	34.542891	83232.422225
2019-03-29T12:26:25.619604	401.000000	84,95,77	0.01898193359375,-0.0267333984375,1.03466796875	34.548431	83232.509159
2019-03-29T12:26:26.640734	402.000000	84,95,77	0.02288818359375,-0.02838134765625,1.03680419921875	34.553047	83232.635879
2019-03-29T12:26:27.661827	404.000000	84,95,77	0.02227783203125,-0.0308837890625,1.041259765625	34.555201	83232.922999
2019-03-29T12:26:28.682946	403.000000	84,95,77	0.02313232421875,-0.02899169921875,1.0421142578125	34.558894	83232.926662
2019-03-29T12:26:29.704081	403.000000	84,95,77	0.02239990234375,-0.03021240234375,1.04278564453125	34.563817	83233.094387
2019-03-29T12:26:30.725220	403.000000	84,95,77	0.02349853515625,-0.02862548828125,1.04046630859375	34.568433	83232.895389
2019-03-29T12:26:31.746379	404.000000	84,95,77	0.02215576171875,-0.03167724609375,1.0411376953125	34.570587	83233.345357
2019-03-29T12:26:32.767497	404.000000	84,95,77	0.02276611328125,-0.02972412109375,1.0419921875	34.574588	83233.227167
2019-03-29T12:26:33.788639	403.000000	84,95,77	0.02294921875,-0.0269775390625,1.0406494140625	34.579204	83232.865296
2019-03-29T12:26:34.809736	403.000000	84,95,77	-0.0013427734375,-0.0433349609375,1.056640625	34.582589	83232.990766
2019-03-29T12:26:35.830862	405.000000	84,95,77	0.03204345703125,-0.03460693359375,1.04180908203125	34.585666	83232.749508
2019-03-29T12:26:36.851999	403.000000	84,95,77	0.021240234375,-0.026123046875,1.0499267578125	34.589052	83232.712115
2019-03-29T12:26:37.873145	402.000000	84,95,77	0.02178955078125,-0.0302734375,1.04736328125	34.591821	83232.429831
2019-03-29T12:26:38.894282	404.000000	84,95,77	0.02227783203125,-0.02886962890625,1.0458984375	34.593360	83232.309194
2019-03-29T12:26:39.915441	404.000000	84,95,77	0.02203369140625,-0.030029296875,1.04034423828125	34.594283	83232.432240
2019-03-29T12:26:40.936549	402.000000	84,95,77	0.023681640625,-0.03173828125,1.04156494140625	34.594591	83232.147541
2019-03-29T12:26:41.957643	404.000000	84,95,77	0.02178955078125,-0.02996826171875,1.03985595703125	34.594899	83232.025699
2019-03-29T12:26:42.978852	402.000000	84,95,77	0.02117919921875,-0.02978515625,1.0482177734375	34.594283	83231.943669
2019-03-29T12:26:43.999992	402.000000	84,95,77	0.02099609375,-0.03143310546875,1.040283203125	34.592129	83231.982277
2019-03-29T12:26:45.021447	403.000000	84,95,77	0.0172119140625,-0.02862548828125,1.03912353515625	34.588436	83231.978661
2019-03-29T12:26:46.042603	403.000000	84,95,77	0.0224609375,-0.03033447265625,1.0313720703125	34.586590	83231.732569
2019-03-29T12:26:47.063725	404.000000	84,95,77	0.021484375,-0.0269775390625,1.05322265625	34.585666	83232.098088
2019-03-29T12:26:48.084857	405.000000	85,95,76	0.02020263671875,-0.02972412109375,1.05340576171875	34.584743	83232.137896
2019-03-29T12:26:49.106019	402.000000	84,95,76	0.0191650390625,-0.03338623046875,1.049072265625	34.584436	83231.934026
2019-03-29T12:26:50.127135	404.000000	84,95,77	0.0169677734375,-0.02685546875,1.04278564453125	34.584436	83231.934026
2019-03-29T12:26:51.148297	394.000000	84,95,77	0.0272216796875,-0.03070068359375,1.0294189453125	34.584436	83231.934026
2019-03-29T12:26:52.169445	1.000000	255,0,0	0.0238037109375,-0.0296630859375,1.04010009765625	34.570587	83231.879697
2019-03-29T12:26:53.190611	1.000000	255,0,0	0.02203369140625,-0.02996826171875,1.041015625	34.547815	83231.775744
2019-03-29T12:26:54.211751	1.000000	255,0,0	0.0230712890625,-0.03057861328125,1.04095458984375	34.523196	83231.914029
2019-03-29T12:26:55.232878	1.000000	255,0,0	0.02215576171875,-0.0301513671875,1.0413818359375	34.496731	83231.805981
2019-03-29T12:26:56.254021	1.000000	255,0,0	0.02227783203125,-0.03009033203125,1.04248046875	34.471804	83231.739977
2019-03-29T12:26:57.275104	1.000000	255,0,0	0.02276611328125,-0.02996826171875,1.0416259765625	34.448109	83231.512209
2019-03-29T12:26:58.296228	1.000000	255,0,0	0.02191162109375,-0.03033447265625,1.04156494140625	34.426260	83231.367582
2019-03-29T12:26:59.317338	1.000000	255,0,0	0.02227783203125,-0.03094482421875,1.039794921875	34.406257	83231.143319
2019-03-29T12:27:00.338470	1.000000	255,0,0	0.022705078125,-0.028076171875,1.0428466796875	34.388101	83231.327876
2019-03-29T12:27:01.359593	6.000000	85,85,85	0.02471923828125,-0.03314208984375,1.04437255859375	34.371791	83231.432853
2019-03-29T12:27:02.380731	1.000000	255,0,0	0.0198974609375,-0.030517578125,1.04412841796875	34.356712	83231.539036
2019-03-29T12:27:03.401822	1.000000	255,0,0	0.02099609375,-0.0325927734375,1.041748046875	34.343479	83231.402911
2019-03-29T12:27:04.422899	1.000000	255,0,0	0.025146484375,-0.02545166015625,1.04412841796875	34.331477	83231.430833
2019-03-29T12:27:05.444144	1.000000	255,0,0	0.020263671875,-0.0308837890625,1.0426025390625	34.320707	83231.297235
2019-03-29T12:27:06.465320	1.000000	255,0,0	0.021240234375,-0.0308837890625,1.04248046875	34.311782	83231.409761
2019-03-29T12:27:07.486938	1.000000	255,0,0	0.023193359375,-0.02789306640625,1.0399169921875	34.303781	83231.356823
2019-03-29T12:27:08.508118	1.000000	255,0,0	0.02349853515625,-0.0274658203125,1.0406494140625	34.294857	83231.106682
2019-03-29T12:27:09.530048	1.000000	255,0,0	0.0240478515625,-0.02752685546875,1.04229736328125	34.289933	83231.101367
2019-03-29T12:27:10.551190	1.000000	255,0,0	0.02239990234375,-0.0316162109375,1.0421142578125	34.285625	83231.178099
2019-03-29T12:27:11.572439	1.000000	255,0,0	0.02166748046875,-0.019287109375,1.03839111328125	34.282855	83231.297184
2019-03-29T12:27:12.593584	1.000000	255,0,0	0.01983642578125,-0.03375244140625,1.04058837890625	34.281009	83231.539348
2019-03-29T12:27:13.614683	1.000000	255,0,0	0.02197265625,-0.0321044921875,1.04669189453125	34.279778	83231.538014
2019-03-29T12:27:14.635921	6.000000	85,85,85	0.02081298828125,-0.02862548828125,1.05328369140625	34.279163	83231.455958
2019-03-29T12:27:15.657030	1.000000	255,0,0	0.02294921875,-0.03082275390625,1.03363037109375	34.279470	83231.334210
